"speciesKey","speciesDisplayName","cultivar","aliases","catalogOnly","hasPhaseAdjustment","phaseBucket","hasPollinationOverride","pollinationRequirement","researchStatus","researchNoteId","lastReviewedDate"
"mango","Mango","Palmer","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Parvin","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Phimsen Mun","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Pickering","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Pina Colada","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Rapoza","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Rosigold","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Ruby","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Saigon","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Sensation","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Southern Blush","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Sweet Tart","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Tommy Atkins","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Valencia Pride","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Vallenato","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Van Dyke","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Venus","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"mango","Mango","Zill","","true","false","","true","SELF_FERTILE","reviewed","tropical-catalog-backfill-research.md","2026-03-30"
"nectarine","Nectarine","Early Glo","","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Fantasia","","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Redgold","RedGold","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Snow Queen","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Sunbest","","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Suncoast","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Sunmist","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","Sunraycer","","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","UFQueen","UF Queen","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"nectarine","Nectarine","UFRoyal","UF Royal","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"orange","Orange","Atwood","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Bahianinha","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Cara Cara","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Chislett","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Cogan","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Cutter Valencia","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Fukumoto","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Golden Buckeye","Buckeye","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Hamlin","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Homosassa","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Lane Late","Lane's Late","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Marrs","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Midknight Valencia","Midknight","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Midsweet","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Moro","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Navelina","Smith's Early","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Newhall","Newhall Nucellar","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Olinda Valencia","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Parson Brown","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Pineapple","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Robertson","","false","true","EARLY_MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Ruby Blood","Ruby","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Salustiana","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Sanguinelli","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Seville","Sour Orange","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Skaggs Bonanza","Bonanza","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Smith Red","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Tarocco","Tarroco","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Trovita","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","UCR Early","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Valencia","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"orange","Orange","Washington","Washington Navel","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"papaya","Papaya","Arka Prabhath","Arka Prabhat","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Arka Surya","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Calimosa","","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Caribbean Red","","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.2","CO 2","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.3","CO 3","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.5","CO 5","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.6","CO 6","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.7","CO 7","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","CO.8","CO 8","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Coorg Honey Dew","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Eksotika","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Golden","","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Honey Dew","Honeydew","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Improved Sunrise Solo 72/12","Sunrise Solo 72/12","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Kapoho Solo","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Known You No. 1","Known You 1|Known-You 1","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Known You No. 2","Known You 2|Known-You 2","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Maradol","Maradol Roja","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Pusa Delicious","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Pusa Dwarf","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Pusa Majesty","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Pusa Nanha","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Rainbow","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Ranchi Dwarf","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Red Lady 786","Red Lady|786","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Sunrise Solo","Sunrise","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Sunset","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","SunUp","UH SunUp","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Tainung No. 1","Tainung 1|Tainung No.1","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Tainung No. 2","Tainung 2|Tainung No.2","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","UENF/Caliman 01","Caliman 01|UENF-Caliman 01","false","true","MID","false",,"reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Waimanalo","","false","true","MID","true","SELF_FERTILE","reviewed","papaya-research.md","2026-03-30"
"papaya","Papaya","Washington","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","papaya-research.md","2026-03-30"
"passionfruit","Passion Fruit","Australian Purple","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","BRS Gigante Amarelo","BRS GA1","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","BRS Ouro Vermelho","BRS OV1","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","BRS Rubi do Cerrado","BRS RC","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","BRS Sol do Cerrado","BRS SC1","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Don's Choice","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","FB 200 Yellow Master","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","FB 300 Araguari","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Flamenco","Red Flamenco|Red Flemenco","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Frederick","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","IAC 273 - Monte Alegre","IAC 273 Monte Alegre","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","IAC 275 - Wonder","IAC 275 Wonder","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","IAC 277 - Jewelry","IAC 277 Jewelry","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","IAC-Paulista","","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Kapoho Selection","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","McGuffies Red","McGuffy","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Mike's Choice","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Misty Gem","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Nellie Kelly","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Noel's Special","Noels Special","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Panama Gold","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Panama Red","","false","true","MID","false","CROSS_POLLINATION_RECOMMENDED","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Pandora","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Possum Purple","Purple Possum","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Red Rover","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Round Yellow","Redondo Amarelo","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","SCS437 Catarina","SCS437 Catherine","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Sevcik Selection","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Solar","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Sweet Sunrise","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Sweetheart","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Tango","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Tas Black","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Toms Special","Tom's Special","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","UENF Rio Dourado","UENF Golden River","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","University Round Selection","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","University Selection No. B-74","B-74","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Waimanalo Selection","","false","true","MID","true","SELF_FERTILE_CROSS_BENEFITS","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Whitman Yellow","Whitman","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"passionfruit","Passion Fruit","Yee Selection","","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","passion-fruit-research.md","2026-03-30"
"peach","Peach","4th of July","Fourth of July","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Belle of Georgia","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Contender","","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Early Redhaven","","false","true","EARLY","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Elberta","","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Eva's Pride","","false","true","EARLY","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Flordabest","Florda Best","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Flordacrest","Florida Crest|Florda Crest","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Flordadawn","Florida Dawn|Florda Dawn","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Flordaking","Florida King|Florda King","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Florida Grande","Florda Grande|UF Grande|USF Grande","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Florida Prince","Flordaprince|Florda Prince|UF Prince|USF Prince","false","true","EARLY","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfatlas","Gulf Atlas","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfcrest","Gulf Crest","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfcrimson","Gulf Crimson","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfking","Gulf King","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfprince","Gulf Prince","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Gulfsnow","Gulf Snow","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Redhaven","","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","Reliance","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","TropicBeauty","Tropic Beauty","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","TropicSnow","Tropic Snow","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UF2000","","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFBeauty","UF Beauty","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFBest","UF Best","false","true","EARLY","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFBlaze","UF Blaze","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFGem","UF Gem","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFGlo","UF Glo|Florida Glo|Florda Glo","false","true","MID_LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFGold","UF Gold","false","true","EARLY_MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFO","","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFOne","UF One","false","true","MID","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFSharp","UF Sharp","false","true","LATE","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"peach","Peach","UFSun","UF Sun","false","true","EARLY","false",,"reviewed","stonefruit-bloom-research.md","2026-03-30"
"pear","Pear","Anjou","Red Anjou","false","true","EARLY_MID","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pear","Pear","Bartlett","Max-Red Bartlett","false","true","EARLY_MID","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pear","Pear","Bosc","Beurre Bosc","false","true","EARLY_MID","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pear","Pear","Comice","","false","true","MID_LATE","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pear","Pear","Hosui","","false","true","EARLY","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pear","Pear","Kieffer","","false","true","LATE","false",,"reviewed","pome-berry-bloom-research.md","2026-03-30"
"pineapple","Pineapple","Amritha","Amrutha","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","BRS Imperial","Imperial","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","BRS VitÃ³ria","BRS Vitoria","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Gandul","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Giant Kew","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Gold Barrel","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Green Spanish","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Josapine","Josephine|Josaphine","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Kew","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","MacGregor","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Manzana","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Mauritius","Red Ceylon|Moris|Morris","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","MD-2","MD2|Del Monte Gold|Gold Extra Sweet|Extra Sweet","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","N36","N-36","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","N67-10","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Natal Queen","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Pernambuco","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Perolera","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Queen","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Red Spanish","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Ripley Queen","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Singapore Spanish","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Smooth Cayenne","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Soft Touch","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Sugarloaf","White Sugarloaf|Kona Sugar Loaf|Kona Sugarloaf","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Tainung 17","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Tainung 21","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","Victoria","Queen Victoria","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"pineapple","Pineapple","White Jade","","false","true","MID","false",,"reviewed","pineapple-research.md","2026-03-30"
"plum","Plum","Damson","","false","true","LATE","true","SELF_FERTILE","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Gulfbeauty","Gulf Beauty","false","true","EARLY_MID","true","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Gulfblaze","Gulf Blaze","false","true","MID","true","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Gulfrose","Gulf Rose","false","true","MID_LATE","true","NEEDS_CROSS_POLLINATION","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Methley","","false","true","EARLY","true","SELF_FERTILE","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Santa Rosa","","false","true","MID_LATE","true","CROSS_POLLINATION_RECOMMENDED","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Shiro","","false","true","EARLY","true","CROSS_POLLINATION_RECOMMENDED","reviewed","stonefruit-bloom-research.md","2026-03-30"
"plum","Plum","Stanley","","false","true","LATE","true","SELF_FERTILE","reviewed","stonefruit-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Aoshima","","false","true","LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Armstrong","","false","true","MID_LATE","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Brown Select","","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Early St. Ann","Early St Ann","false","true","EARLY","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Kimbrough","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Miho","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Miyagawa","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
"mandarin","Satsuma","Obawase","","false","true","MID","false",,"reviewed","citrus-bloom-research.md","2026-03-30"
